candidate_id,source_record_number,source_filename,case_number,text_sha256,related_record_ids,reason,disposition
telegram-linked-precedent-043b6c6c17c73bd8fc9c3b40,888,16.pdf,34332,4c3a41936fe221169e8dcd156d4ec6093711f5d47bbab9b72eb294de6ef6f4e9,collector-1434-v16-p19-34204097;moj-1434-v16-p19-34204097,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8e9938087708b2bdbdaa0911,890,16.pdf,3422842,5983df42b5f8238ed7de40b858094121f517e18100abcce8985682f60a3d6530,collector-1434-v16-p44-34190599;moj-1434-v16-p44-34190599,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-df3f4fe1b44a34783131ae1d,893,16.pdf,33463588,7f0f480a060bf9d32dcd982a6bf8e1acc25946b36ee16ee08e7738fb5999c886,collector-1434-v16-p79-34254416;moj-1434-v16-p79-34254416,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3e34141ad34359e81053ccff,894,16.pdf,33489427,013f0f9918d59c193fd12a64b9f745c1204a92a30b3eb8247a24a0ee12f12f27,collector-1434-v16-p83-33471037;moj-1434-v16-p83-33471037,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9fec192b631ca391ee713860,896,16.pdf,33648023,bf7355e71ed572919d20757e0bbe4826ea27b592c6d8de7c03c5ac2cae708c37,collector-1434-v16-p136-34318006;moj-1434-v16-p136-34318006,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-fc80244ebc3c026379d19264,897,16.pdf,1433/11,a9546abd1923b4a21382b5f721845c3ad829c4f3beca059c8c466b26d2620974,telegram-linked-precedent-82c283d6a8c0fcd1f1824f58,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ff8f8589630d96a2666f051c,898,16.pdf,33673241,30bdd1b017461fd9fb7abcf35df10b32524b919499d47ed2ebe1c608427b4c54,collector-1434-v16-p151-33468786;moj-1434-v16-p151-33468786,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-aa4f4175b9cfd21b7ea6e4af,900,16.pdf,34107889,7841c1767040ea543a0ff020a381c73a55e0762235094074064a050b77216da4,collector-1434-v16-p161-3458980;moj-1434-v16-p161-3458980,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cbbd465d5ab33d9a92dd2ef2,901,16.pdf,34121171,a46accb0ed660e8ae18e43022f57e95e2227d02216b2b8c123ffb68711052a6f,collector-1434-v16-p167-3462422;moj-1434-v16-p167-3462422,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f8b7a6f4dd5308af4e0e565b,906,16.pdf,34210385,aefb8aacea39f74ea605236b2d589ecc3b8015b0fcda23593b704b5ae0a4c75f,collector-1434-v16-p202-34210183;moj-1434-v16-p202-34210183,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-74e8d3bddbfc1e90b6d96f9b,907,16.pdf,34214997,b54fac6d10ed191a01aab3808c03830923b996390496c7840e7a1f92bb1b694f,collector-1434-v16-p208-34211876;moj-1434-v16-p208-34211876,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-391d26b68a2d5fcd2fa92851,908,16.pdf,39,f7457a86b62a6c40d96613f2d04edd2db4f00ee6940d6c14f1ad1c21749370e7,telegram-linked-precedent-26c0a4056161f07d99c80556;telegram-linked-precedent-5de1a19246be2354b7bf8a54;telegram-linked-precedent-94ef41e174b0886269516c0f;telegram-linked-precedent-ba43deb188c545ec136da4ac;telegram-linked-precedent-e5a95da5a985f0084c797dd5;telegram-linked-precedent-ff0b50d042cfde7c53a6d862,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bf7f932c1ae22123cb6bf4d3,910,16.pdf,34245333,973ef8a0713be2c7b41f23694dc00ba9980bdaeec5faed33c9426560832792b5,collector-1434-v16-p229-34233436;moj-1434-v16-p229-34233436,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6b20759b6c0d2881976ba5ee,911,16.pdf,34281909,db5d2e63b769af6a42385e023e5c0182a82b53702670531fa06aee1224165c74,collector-1434-v16-p236-34253033;moj-1434-v16-p236-34253033,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c423142f5b3cdc80277cceef,912,16.pdf,34292127,45d65460e1c2e2178b98d3635788cc486e1d6f9762b5efbd771b79ecba90339e,collector-1434-v16-p245-34263206;moj-1434-v16-p245-34263206,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8e98924ee4af98a0b5fbd54d,913,16.pdf,34301926,1980fabe0345406bea13dd6738b384ee3227b672e13bc9e36dc3930473a76804,collector-1434-v16-p250-34326173;moj-1434-v16-p250-34326173,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-edaf12c1213698af20a8d57c,914,16.pdf,34308172,935cc7a813923f83f51a7798be91aea01a86c2ccbd8f48b0072941d09ba7e493,collector-1434-v16-p263-34263461;moj-1434-v16-p263-34263461,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0f5c186794a8b2ed3c655267,918,16.pdf,34439386,64ee43ac7bc0707047f35a223d1a517d6beaf87c87e41e9d19d5fe3900ac79f8,collector-1434-v16-p290-34332196;moj-1434-v16-p290-34332196,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-68de0604e7526d3df74cce85,919,16.pdf,3444662,55fec8ddaae68657d300255a43c1878698e67ab7e5c040f414bb085424136a17,collector-1434-v16-p299-3443649;moj-1434-v16-p299-3443649,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6e186f1f16670a2e307b048d,920,16.pdf,33593735,37b6578aff8de9daeac31bed8f94e9cf90476a156b560baf7ac2d6ef94217754,collector-1434-v16-p307-34202301;moj-1434-v16-p307-34202301,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-34e0f00134b26071e34592a6,924,16.pdf,34319070,0bcbf42c4875f73f8d573156137165d08b2af406f743243c7db0279e639bb9bb,collector-1434-v16-p332-34266037;moj-1434-v16-p332-34266037,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-95c4e5f552544542f67b9e55,925,16.pdf,3418008,df0ce204e3712dbd18d476a4b68ed3e8647e66a0d908e740fc6809acb2e4994f,collector-1434-v16-p341-3435983;moj-1434-v16-p341-3435983;recovered-moj-1434-v16-p341-3435983,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-196d71ae1f741024f18560e4,929,16.pdf,1434,595b8c23009ff435543632fb5a808acf8be285eb78f4378ec4d6f53bb3cc1a46,telegram-linked-precedent-330977bfb042d9303c7cdbb6;telegram-linked-precedent-424b5662d221cec5cc237d42;telegram-linked-precedent-6667893f75c82e87e46ba67e,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-823d637406ee8d5efc41c38f,930,16.pdf,1434/03,6d8e846c63c1dade2cdee03bacc0f3b6af1c3710b65eb1af641cce2922f9a3ae,telegram-linked-precedent-388a15da51e6686ec01025b7;telegram-linked-precedent-967fff26193cc600d38dfb9a,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-06136795698270a405b95117,933,16.pdf,3448064,0d3f6b8807d05cdaf138108d85762d11fbb3c8de79a59ebf028482a2834acc19,collector-1434-v16-p393-3432016;moj-1434-v16-p393-3432016,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-08099d4ec6b865b995509457,936,25.pdf,1434/05,6e8e82cfe5c2fb265e6300115f40bbeccd3c8aaa6a2af8c35b128c4be9a00ff6,telegram-linked-precedent-00dca8f89d459fafe34f8099;telegram-linked-precedent-09ac4670afd7db270ae0b271;telegram-linked-precedent-707f5395e911e7c1c75fbd6b;telegram-linked-precedent-999c64e78967275876d082a2,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ec1c65d491556401a64c28c6,938,25.pdf,1434/05,10ce85ce523ea65d0a040fbbecbf7cbf20e245efb938827e95a9006d5fc40f0b,telegram-linked-precedent-00dca8f89d459fafe34f8099;telegram-linked-precedent-08099d4ec6b865b995509457;telegram-linked-precedent-09ac4670afd7db270ae0b271;telegram-linked-precedent-707f5395e911e7c1c75fbd6b;telegram-linked-precedent-999c64e78967275876d082a2,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-279568cc3d0d81641ebdad3e,942,25.pdf,33516801,8959b083829b026ca3890a80e58b19b43b52a1464a3a09d3cc11bda44cd2aca0,collector-1434-v25-p133-3440354;moj-1434-v25-p133-3440354,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1c10d1b459557d2fc50eb21f,944,25.pdf,1434/02,0a3897c7a4795de7c068f85bcfd27d3883482bede7d7c2b17e1e9359ac71d4f7,telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-58db87be60580046027d1b4a;telegram-linked-precedent-cf7516f6441d33eab88fc677,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-31e94c06626bed16ebc1ade7,946,25.pdf,33367340,4c0a61f51c9576c582a7d3517726cc04892e6ea3ed3551fe723b8d9f828936ad,collector-1434-v25-p331-33323065;nafa-1104-26-33367340;text-39879640ac2dbbbc29df,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0babdfcd3c1882a71cd1b701,948,15.pdf,1434/02,3acff4d7ae52cfa61987c304b5049cba3be0bbdbc94147fd320c9174ac0ba17f,telegram-linked-precedent-1c10d1b459557d2fc50eb21f;telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-58db87be60580046027d1b4a;telegram-linked-precedent-cf7516f6441d33eab88fc677,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-01aec346b0af46730b8b137b,949,15.pdf,3499517,e9d947b053926ed7eabf60a749ce07a84c9927efc39ca51215c94b827af22616,collector-1434-v15-p5-3452447;moj-1434-v15-p5-3452447,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f567f71a077db5f032055992,950,15.pdf,33567132,6134304e387f81fbb5325cf12929e22feee6ff4035a2caf304750b3be9ebd3b2,collector-1434-v15-p9-34186223;moj-1434-v15-p9-34186223,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-453c0fe8dc95b1a9daef345a,953,15.pdf,33598493,6660899bf7d459c6b7f138d67a4dd276883484784ced629eaeb9c65189231dc3,collector-1434-v15-p66-33465824;moj-1434-v15-p66-33465824,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0693520fad64663dea1f9861,955,15.pdf,1433/07,62da291aad5029ce9ce53692f5cc426c367c42a980ffda3cccbb3b74324a5ee9,telegram-linked-precedent-09cad098006bf8591d2cfbc6,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-28c951859f5b1da975d5457b,962,15.pdf,34136208,bfb1129ebb40ca21eabbd91a0b132a9366766e0178f2500ecfbcf621c378cd3b,collector-1434-v15-p122-34330734;moj-1434-v15-p122-34330734,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e67ef0c7fd13b89a2f9d0f6c,965,15.pdf,1434/04,152d94574551e8bbcb55f9557142ab8569b7fce72eeeab3dab74fb1bf060d0bb,telegram-linked-precedent-62fd7355e595930770e60b45;telegram-linked-precedent-77b61927a5c0b5330625fd9e;telegram-linked-precedent-8fe1c3cdba80c98a54f6a255;telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6;telegram-linked-precedent-c30bd0cd107f6a933063543a,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b2d1d5dc13bab8b0813e0f56,970,15.pdf,1434/04,1bd9b0ff8cd1bd287211f04e5021c1dff49783c08655d81a6356a6c4f924c3a8,telegram-linked-precedent-62fd7355e595930770e60b45;telegram-linked-precedent-77b61927a5c0b5330625fd9e;telegram-linked-precedent-8fe1c3cdba80c98a54f6a255;telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6;telegram-linked-precedent-c30bd0cd107f6a933063543a;telegram-linked-precedent-e67ef0c7fd13b89a2f9d0f6c,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-a8ef64bab9872b7ee3129526,971,15.pdf,34186693,b6890adc770192e521595083159b5524fe965b3b51414f35d9dd5794e1528323,collector-1434-v15-p159-34222635;moj-1434-v15-p159-34222635,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6847e092e0ad693856ceffa8,972,15.pdf,34278146,8b0c2453b797a220c460317feba4564e2fea74310403bd2c287416bdcb7a3c59,collector-1434-v15-p167-34300748;moj-1434-v15-p167-34300748;recovered-moj-1434-v15-p167-34300748,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5139ee59636a53d799a081ff,973,15.pdf,1434/11,18145e0aa7335d380719024012cc66a4cb99ce6afe7064ef28004caf4f734420,telegram-linked-precedent-ef298cc7050c485719c37b3d,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2050e606793dcc19fe38564c,974,15.pdf,344902,99491b451e791856343fccae917060008c1b8e884b22ecd15243f53d65051cda,collector-1434-v15-p177-341787359;moj-1434-v15-p177-341787359,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-51e763e986fca9349ca61a90,975,15.pdf,3437491,61bb24bf748db162a90c3f56fcda428d2e7e886518c529714d405767a1e3fafb,collector-1434-v15-p181-34311083;moj-1434-v15-p181-34311083,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-edfa5e80de4b0d1a9dd03bab,978,15.pdf,1434/02,4c7c458e4aa1ec77a795667527b42bfeaa7b9c34a44242b4977dbb1223c637df,telegram-linked-precedent-0babdfcd3c1882a71cd1b701;telegram-linked-precedent-1c10d1b459557d2fc50eb21f;telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-58db87be60580046027d1b4a;telegram-linked-precedent-cf7516f6441d33eab88fc677,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-88b1fd36f47b58f4d867d4cf,980,15.pdf,3497172,0f04632f158a95203d7d3d277c9816f4d42e7387a085b507068ca9bb9d6eb712,collector-1434-v15-p201-34329653;moj-1434-v15-p201-34329653,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7840f6ea47c97d319e451d30,982,15.pdf,32452925,2c83016c16fcb6aa6ff28ef7e153764c76f4c353a9134775802f5798bf138867,collector-1434-v15-p213-34233705;moj-1434-v15-p213-34233705,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2a29fec1475d039961cfee9a,983,15.pdf,32597663,6759c38c01bee863aa3d13d96f7aa7e3d8845f91df49bc0cba58dc1acf780ffe,collector-1434-v15-p222-33361564;moj-1434-v15-p222-33361564,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-75924fb8386658b7089702d4,984,15.pdf,1433/02,9c7ea072ebb647ef1158bfc4d4e049b78efc52fa8aabeeb9822b378996c3d1e2,telegram-linked-precedent-64bcd85384aa55044d43d131,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-121761c9401e49b47da8b2a9,986,15.pdf,1433/04,b3bb9dea0c798e282092b29ce8dc99fc25c23c3a00e0a279d034b64839de9cb6,telegram-linked-precedent-03474889577b744e8a121ff0;telegram-linked-precedent-0f89e22ad3d38c22d5c2d6ef;telegram-linked-precedent-17b22f21ac56c3f5d32ba591;telegram-linked-precedent-23bc3b95c0a1a783bb10dc75;telegram-linked-precedent-727ede1e6a8f02fc5283c87d;telegram-linked-precedent-76e0946ac700106d9e47cd81;telegram-linked-precedent-872c3ef867a87da6add7bb09;telegram-linked-precedent-9109d2f859ca133f0415cb2e;telegram-linked-precedent-9b0d1aeea6353639373d218e;telegram-linked-precedent-b562cd4750440c287aac64f9;telegram-linked-precedent-fc8f5302aaf89be013e2f025,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e1deb49c6886987c8e13569e,991,15.pdf,33631269,88aa658ee007bf4a1ff78d26d3ded7aaccdeff4a4b3ac7ccde26bfdf9cc95516,collector-1434-v15-p268-33480435;moj-1434-v15-p268-33480435,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6130533e70d011e9c947357b,993,15.pdf,33677165,6b2c88533fcdb221f0d06224e6b4fdb063b5425f8570fe0f4290e87b8e3aa8aa,collector-1434-v15-p278-34187322;moj-1434-v15-p278-34187322,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ff94ce2004e28ee335ac7e54,994,15.pdf,33681725,25d8855740ff63885a66a22c59bb56d629d8f507bd1cebfd3880204265050b9e,collector-1434-v15-p288-332141993;moj-1434-v15-p288-332141993,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-dc51bee9299c8d469e050968,995,15.pdf,33703222,c68ea1779411d851cbc41eeb3c536654ed4e6cf93aba14d2367632ded1156957,collector-1434-v15-p308-34269659;moj-1434-v15-p308-34269659,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-4c5201a347c72c0cfda98954,996,15.pdf,33706311,4bc404e26750cfa683b18407434c3011b3267b60a1006498c70291757dddb795,collector-1434-v15-p312-34240791;moj-1434-v15-p312-34240791,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-656d9e1caa5535c7ac882157,997,15.pdf,34107315,dc11b85371554b78b6eeb37650a0efe9adec41155e45ad681c73f11fe1796e1a,collector-1434-v15-p316-34175650;moj-1434-v15-p316-34175650,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6add8b1e88412ce7007c7c86,999,15.pdf,34149417,396771ecf3524609f94e47f757f6e0d294c79eb73da2626c3ed9046961504ca3,collector-1434-v15-p323-34219039;moj-1434-v15-p323-34219039,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0dcc5379a8cd30b2c34c354c,1000,15.pdf,34221527,e1dfb924618c99fc7866357d508bae6139e30512accb501d7f5a893a8b56f863,collector-1434-v15-p330-34248488;moj-1434-v15-p330-34248488,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ca152098e4a5f53d5542e777,1004,15.pdf,34271087,cc39260ed8c5a82f07a5bff0f4259eb7c0cb363a3b3e7251978e3edd99d9c6c0,collector-1434-v15-p351-34288000;moj-1434-v15-p351-34288000,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7fe97d870ea402d053143c45,1008,15.pdf,34429222,dffdb7730b7c3feec1bff83a932227a057e874b784b529fac9db82705096db07,collector-1434-v15-p376-34349902;moj-1434-v15-p376-34349902,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bb5a8d070613fc32cd4c7b99,1010,4-1.pdf,3346027,ff61d1b137bc141fea1c3d031dd1dbebbbdbe199a074894e66556e48914a8cd4,collector-1434-v4-p5-34295094;moj-1434-v4-p5-34295094,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b6a187559a45be28c038f07a,1011,4-1.pdf,3346027,a94ac0efb8a5c162cff2501a6745621b3d29b259eec056d38c6bd3fee9fc7d96,collector-1434-v4-p5-34295094;moj-1434-v4-p5-34295094;telegram-linked-precedent-bb5a8d070613fc32cd4c7b99,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-92727e939c373b35ddcc3983,1012,4-1.pdf,3346027,0d2e6f668e4b32be7edf2990ec2762ae7cd395669886a4156f3ae350e49d558b,collector-1434-v4-p5-34295094;moj-1434-v4-p5-34295094;telegram-linked-precedent-b6a187559a45be28c038f07a;telegram-linked-precedent-bb5a8d070613fc32cd4c7b99,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-69f372a1ad2e654372304ead,1013,4-1.pdf,3346027,784f0df6dc97be13a374c03e353d0fcdc7386a82f4412ca1f164d85c15fc0069,collector-1434-v4-p5-34295094;moj-1434-v4-p5-34295094;telegram-linked-precedent-92727e939c373b35ddcc3983;telegram-linked-precedent-b6a187559a45be28c038f07a;telegram-linked-precedent-bb5a8d070613fc32cd4c7b99,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8d9e0e829deadd76cd1d3ffa,1015,4-1.pdf,2390,44613cffd04401025df98560d5d27917262c1a37e57b4ea71655c08db9c5d304,collector-1434-v4-p23-3427303;moj-1434-v4-p23-3427303,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-65898bab7cbf6057a0f156a5,1017,4-1.pdf,1433/06,6f5aab880c77448b33516e2939f073a945510478c86a713ab0b81b7c0b54af8f,telegram-linked-precedent-d752e3ebbe3237b2ed2a99f7,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8460cbfdb4571d54e3e776cf,1019,4-1.pdf,331151579,688d993c7a4b7fdb542b354c1cb853cabb84231237d9e16f053c4fd55c85c248,telegram-linked-precedent-12442273a8467f78ea6170ea,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8bd56650de3a3e7277516229,1022,4-1.pdf,33129123,c2561b6ef95088ffed6e0bad5bc0527d1f55c6f19f454729df38495afeec3565,collector-1434-v4-p57-34309759;moj-1434-v4-p57-34309759,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-94ceb5ca9d0b76ae114930f4,1023,4-1.pdf,8020,3026a3f15d8592b98552789e0f35ecaa1e2ff134446e321681ffe90d0557d556,collector-1434-v4-p63-33347755;moj-1434-v4-p63-33347755,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-75f88da0bb00b17e3ce49252,1024,4-1.pdf,33367047,d52ba6f42c3e1ced32124e93d3c3853919553ad76a89d7515d4e46ab18f11605,collector-1434-v4-p68-3418117;moj-1434-v4-p68-3418117,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3528fbb4a073fd447593a665,1025,4-1.pdf,1433/12,7b46098dcb51a7a9dad6057ad2c528afead813caaf95b9e5552ea646b3b71931,telegram-linked-precedent-a239091bb82946ed6cf81649,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6ac87775d30728a35ba911fe,1026,4-1.pdf,33705143,5266fcc0de6c07f11f347d28e9e53164eafb35042728dfa0518ef167c451b690,collector-1434-v4-p79-34275262;moj-1434-v4-p79-34275262,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7840674b671352c65fbcc078,1027,4-1.pdf,1434/06,a29c0c92c953fd7ad7b507f6a9e9367ba80e3144d862ba89026eb0840ff3de98,telegram-linked-precedent-85c4121ed0735b2bb9d97a8b,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-7603ab6702c38ca02cdee988,1029,4-1.pdf,25654,f53ffee3a5f78dd2113e4456c1876b129da796c0e4b38458d2814b3b5ea8b2b5,collector-1434-v4-p100-34207930;moj-1434-v4-p100-34207930,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c4684d2865900dc7c916dda8,1032,4-1.pdf,7213,6d85b6c9ee8ab15845a8a1413ff3c6ea19e87ddc269781ed436668e076e2d608,collector-1434-v4-p139-33204799;moj-1434-v4-p139-33204799;recovered-moj-1434-v4-p139-33204799,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-50fa6d3d49558e9adc017e88,1036,4-1.pdf,50920215,f4b2a9dbe58e258d07cd2ccff9ec2d5e41b47ff2eda6fd5731306b0ed4feca0c,collector-1434-v4-p163-3437750;moj-1434-v4-p163-3437750,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-04a70c2cac52f02a82a83fc2,1039,4-1.pdf,33611080,f79940790fb1aa69510fcb755c664c715c43fe9fae42aa4cc78b5f98b1c8dd43,collector-1434-v4-p189-33479731;moj-1434-v4-p189-33479731,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e894ef078f0ece25a46ef8b8,1041,4-1.pdf,33691927,86fd48d27fba23be4989755f3b72be6966a16ed95b3359f9f8bf1a12468ed858,collector-1434-v4-p205-34176729;moj-1434-v4-p205-34176729,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d3bda742b20abd2edc096735,1044,4-1.pdf,34210751,08fba0bb7c30bda5b884ecdafeb5eda26e9045bcd529b09c9c99583fa751fddb,collector-1434-v4-p235-34290771;moj-1434-v4-p235-34290771,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cad1df62bcf893c8534de072,1045,4-1.pdf,238,0aaae1cfab9fd0481a907f6bcfe3b9bda13582d4a966bb3320ea55970f71452c,telegram-linked-precedent-5b752aa832aebe5a57fb7681,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-30ccbad9436d7c4c591c6c81,1050,4-1.pdf,33667978,e639562120f20f951bfbfec4224c28705d0073988f415bfcd2b6fee5848c0743,collector-1434-v4-p280-34196443;moj-1434-v4-p280-34196443,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-798c2609e421c6c9f2463e50,1051,4-1.pdf,33681315,c51e7a89bdab203925fc916d7aea25d8a6a084a8ec973bab5c20f7e6cfb1ca11,collector-1434-v4-p285-34223712;moj-1434-v4-p285-34223712,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-6ad0f12ff6f488df413b493f,1054,4-1.pdf,1434/02,3770b16860362cec09d36e0fc8b0e63a7d37cfda97948cb7bb196c84e959fe82,telegram-linked-precedent-0babdfcd3c1882a71cd1b701;telegram-linked-precedent-1c10d1b459557d2fc50eb21f;telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-58db87be60580046027d1b4a;telegram-linked-precedent-cf7516f6441d33eab88fc677;telegram-linked-precedent-edfa5e80de4b0d1a9dd03bab,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-525680d42f00855b0dba10cc,1055,4-1.pdf,1434/04,2d4317c8d1148b08e25f63d00147d7a11424eba3f8e3543809a4f0b12ff998bf,telegram-linked-precedent-62fd7355e595930770e60b45;telegram-linked-precedent-77b61927a5c0b5330625fd9e;telegram-linked-precedent-8fe1c3cdba80c98a54f6a255;telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6;telegram-linked-precedent-b2d1d5dc13bab8b0813e0f56;telegram-linked-precedent-c30bd0cd107f6a933063543a;telegram-linked-precedent-e67ef0c7fd13b89a2f9d0f6c,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f939cf1c734493eca1a35a74,1059,3-1 (1).pdf,32537557,11f42fe137e289add23b75e23bab40b9efef8f3306804422e5a0188724cbe246,collector-1434-v3-p9-3464147;moj-1434-v3-p9-3464147,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-4a0497978288d2c0c9ece2d2,1062,3-1 (1).pdf,34303134,ea77a13e443f7dee0e8c548c747a84e08dc0a358a65f447eba01c01ef226355c,collector-1434-v3-p25-34259694;moj-1434-v3-p25-34259694,same_case_reference_distinct_or_unconfirmed_text,manual_review
