source_id,level,sha_or_key,canonical_record,match_method
1098,document,2f4b36d868d78b22350b2c82f3cbc4fd7dafd4d290a586bcb495910021325aaf,existing_case:3481135,case_number
1098,document,07cdb115eda3501de42a1dd43998e68d8a5c7f7403dcb4fdd16d3b9917f04c3e,existing_case:3483974,case_number
1098,document,1f46e38dd95d88de10a58406b57ee07eef0e54fa8ff7a8ec0af9087e1bff1a87,existing_case:3485847,case_number
1098,document,623c604443f1cc4cb5be080747486297cf60e6279f7bf026aed59fdeb519ea71,existing_case:3492036,case_number
1098,document,b54f2e843e7368f86f52257d1fc30154646f8a993bc5bbc26185030eb444ab16,existing_case:3495436,case_number
1098,document,589de156bde89bb6aaa5ad350373fe645a4f3275a2f15819082fd758f7cac8bb,existing_case:32304970,case_number
1098,document,31f867b155b41e361baca1b2f5dfa400b128f1bdaa79ea39d32dc676bd786092,existing_case:32901007,case_number
1098,document,c979e2fe5ec08e664e5fea046b5d7fd46734f35adfbe8874bb642581a6ea6808,existing_case:33239945,case_number
1098,document,b3187aba4e3154be9c09f245ff3b86fb2ad3fd4747c910573cc5bd7d7c723355,existing_case:33266519,case_number
1098,document,d8c644f9f9213b6f16e39ca12e3c27fbb35fe8a7155c90c284fab90aea44939c,existing_case:33272516,case_number
1098,document,cecda7a805242936b5c9a0e2a6e4a43eb683c8a84bc126a663732c581833a36f,existing_case:33285095,case_number
1098,document,57b78eb24b3107f5deb25ffc4776cb0ce8e70d07151921571c6c8d35b841930e,existing_case:33344796,case_number
1099,document,778426c5e80aecae0454e1496218f175f6b285f62ad8e2720d71bebad51b9ea1,existing_case:33370838,case_number
1099,document,aa4e153ec1dee3e9a3792297f6901d85cb3b4b5650c2967d6c7e5a04ec4103e4,existing_case:33402724,case_number
1099,document,17b91b9b0f90cbd7e2a9c1f672676062df17e76032eb37ea51c8b6f84f811686,existing_case:33405805,case_number
1099,document,86f03b70063bb960e7377dcd2e1de96b8abbd8a16a78203b10becb008a297fbf,existing_case:33410920,case_number
1099,document,490140bda53b98c7d89120c83c54d0a935dfa660525b434a6959c9f1013617cf,existing_case:33420204,case_number
1099,document,5ab365833af788780926d705932789267d352b8a25b420e2adfcb0b3767ab7be,existing_case:33422254,case_number
1099,document,2851c905e613cda47c01ef72140c5ae536f39ca02fbd705b3725de003513a5eb,existing_case:33422610,case_number
1099,document,cba47cb47dde3393255b0f5f0f7c49fc15e19982652dc64fb97c6cb38281bc59,existing_case:33423920,case_number
1099,document,e21637c70161bc9586957b8b0aeac5bdd2f4fa57d867f86e7c7407867b45604b,existing_case:33443618,case_number
1099,document,d22f6e1013026abb397fd89740b09f33b3971cf2efdd7764c1bee3499cd633e3,existing_case:33447030,case_number
1099,document,7988aa69d97a27abf0de338e81f9a7f1f370b68474efea737fb22b9a10321ff7,existing_case:33453864,case_number
1099,document,63cb37243df465b14314ab870178618b633c6b0150bf460bbc89f5cdbb69073b,existing_case:33455562,case_number
1099,document,238d2ee8df0226b7c4d49fd2ce66e47eb3ba9af2987aab2467da735c6d630004,existing_case:33467488,case_number
1099,document,8966c63f1f8b78c7e80a4adc2ee437f949953bf2d4089464e4202ba53a91cbee,existing_case:33468056,case_number
1099,document,4c2898f0fbb9df07771f1321ce7c32da65fffc117a5e18f27cab26239559f835,existing_case:33475424,case_number
1099,document,172fc47efa3558201cd9392b045bbc2fa3bc78e06e0ec31a8bbe72aba502ba36,existing_case:33481973,case_number
1099,document,1335c617169f0292b8490b8e3c1117030d73a6b46c80959ff1b14670211c6f69,existing_case:33507446,case_number
1099,document,3dbb36cba1dd5c84ddeca15ac0b1339d600f66fe35278585ad1e317e6b1be4cf,existing_case:33513449,case_number
1099,document,c80cec6abff6fc50437da303bf746f8ba3faf2bce49c521d30eb3f516a437b61,existing_case:33535027,case_number
1099,document,1e4307f6a8ca985a2da8a85fb6325cf28d450cdba84def9378941b50df35a135,existing_case:33543638,case_number
1099,document,a0ae85366c807c6cdaf58328b498df24d63972a8657c7387dd569f50dd3d67ab,existing_case:33574679,case_number
1099,document,898b0db7edbde77914eb264b7b073663af14d716cb39f813cd57d02574909711,existing_case:33577847,case_number
1099,document,ef515c09ed55752f4e0c49fccbba0588b0dd59bc53ec2a42ed9e83b03fa503d1,existing_case:33586086,case_number
1099,document,8dbf9568698131f9ed3573d3709b61e00a7fbac415f7f383dd12a5e67b4e3b0b,existing_case:33622809,case_number
1099,document,44061b48bcf427e29d052debd7b992813284b57b800606f8c079506962d553de,existing_case:33627341,case_number
1099,document,79f4a4b1fc27ffbf8ac06f0f7c3e070839529e50aca078a3d06466f56eafd671,existing_case:33641969,case_number
1099,document,1d396e026ea74b24ee728405501df06fc91d9ddff21a886e856acdc7739ad1ac,existing_case:33645854,case_number
1099,document,0dada128faf3289b0322f7e7cfb7847ee28bf7d873181086be3bce61e5fb8d77,existing_case:33660093,case_number
1099,document,d869f01feaf948803748dca03e2bae1068c8701857aca06b2f93400b63cac63c,existing_case:33664886,case_number
1099,document,00c2264039666040f17480d82bbbdc3db63d7a676c1e0cbd4e6cec5c09407951,existing_case:33673162,case_number
1099,document,16554ced36ab47ee7dd8f24808a99e5294800e266ad63e6a33f72bb2c4686c3f,existing_case:33675151,case_number
1099,document,a6a7fd854699b1e548cc4ec53bda45c7ce696993cf4db72473ecf31ebe732a8b,existing_case:33678573,case_number
1099,document,e155514be9a4a00539d49f3f87d2914acf4191075c58b2730262be96c2b038e3,existing_case:33684837,case_number
1099,document,59d1843654fecc8b2fe80edf8b6f33037e157cf9b09ee91f7588fa7ca22dd0b2,existing_case:33685113,case_number
1099,document,2746adb7600a1344e625c0b142323ac8af1e8b14a0acd79c2da78dcdedc2f4b9,existing_case:33685705,case_number
1099,document,ed428d18664a4dcbdf87593d95e39fd8a481e5fc01d5be7ef8a15cbd527669df,existing_case:33689319,case_number
1099,document,64bea0ee4aada0a64c7d1929e51098dea480abc5a0b05ddd8f6bef42e81dd69c,existing_case:33696919,case_number
1099,document,1f4b28ec84060bbbdb7c00f24101a0f4848297e130c4477824f4d9d5ab12fc31,existing_case:33704208,case_number
1099,document,5dd97aa2acf7f4fea6869a46218ee0f135f944dc2c9bc1b5f921d461b620ffb0,existing_case:34104477,case_number
1099,document,9001954b8d6bcd04dfbc5f4143106d9bdb5f3e7bd804c5dfa2d4b92c7413bb6f,existing_case:34105417,case_number
1099,document,d5a71b915a7b2a0b36afbcadde58824ff6156b8a79552915f9ba35855933749d,existing_case:34105617,case_number
1100,document,7e3b8be0af1420c72bed78c23bb50fdf6da643d37d5ac1cfb28f5625ab32b9fc,existing_case:34109654,case_number
1100,document,65c0aa69d591e664343ffc4372a3d156708b165d7273710f855a1d86a0593cf0,existing_case:34113814,case_number
1100,document,98fb8b199b3ee52fae36b4d7523852f1ce9048615fc5c6dee0118430f04449ba,existing_case:34121025,case_number
1100,document,89030e5ac200a0b446b1cd029a377b37d73d4e3f8817ea4fd78ba10b2579addd,existing_case:34121107,case_number
1100,document,45e5c0027b30546c8d2a711fe127c404dbb59bc65c2de774e5efd91d39b97f54,existing_case:34124390,case_number
1100,document,3bb00a1f4c061ebf41622e39d4d474d9b94f2fc4f19eabf2a562b5fcf1ea40af,existing_case:34130755,case_number
1100,document,592e016618924c910e0f3274186026285afec5534c42c39c03ffe80ead146d6b,existing_case:34141080,case_number
1100,document,fe81731498514cc29a9f468e4c8ad68834d74420e816a85f408065b8ed3f7c5a,existing_case:34144482,case_number
1100,document,36bf8a67aafe146b77bb05566eee76be612cd66d528a46b974fe59ebeb1da436,existing_case:34148702,case_number
1100,document,bbead912e3d340955e8807f536ee581e9eefcc0c1dfcfff199985f598227832f,existing_case:34154644,case_number
1100,document,10819612f032594b515755e9b2d72ba1d8f41bdcd8a94e53addfaf1460a2f0b0,existing_case:34161373,case_number
1100,document,1fef2ec8f9fe8f8fe07052081069af1998fcbabae33a86220be5a28dd79471ab,existing_case:34162926,case_number
1100,document,ad8a7439e0a4910648fd3a039075bf9f51468f0170d999aae258338e1873700e,existing_case:34163215,case_number
1100,document,b9efb46d56c375e5da8d958502d62947bf353950871b9a3d902018035b7948cc,existing_case:34164499,case_number
1100,document,714fd7cbfe454966380d421428d6f3d6debafbb5cea4524bb30155389e756673,existing_case:34165108,case_number
1100,document,38b6a8dba351e17bc9d8e5f8ab7bd8248eefb4b0cc185ac7ae02e65fa110c401,existing_case:34167081,case_number
1100,document,9a87cebf0ed3b70b4aeb16e86a515e5c936e26876e689d1a6a172ce1656103be,existing_case:34167643,case_number
1100,document,abbdb9f9c055a5a397e31700caafc85f0941db6024952f0f5cad443481e8de93,existing_case:34171923,case_number
1100,document,9380d45e9295ef4c635c1b4f6e23359e964372310e9348a1745c041915fd8a40,existing_case:34172801,case_number
1100,document,3088ee2e6f04916410e6591b57d6eff09e855c4ba67488878ff2b61700942c0d,existing_case:34181757,case_number
1100,document,61d3e3a3a942de7782979abd09d01d228f405b3b631dd8b26c096f774444f577,existing_case:34215120,case_number
1100,document,e4d7e20ecb23e10dfa6bb4767ade11ca1aeb9230d05d7f9f8368f40d8a176791,existing_case:34224522,case_number
1100,document,0dbd9d14945473ea4de5c323cfbebf7f681a7f9c45244f635b7697e90cc681b0,existing_case:34224886,case_number
1100,document,7dae47205784cdc2d34616745ec46ac0650ba3a18e53f0227c7794ba240f8de5,existing_case:34242690,case_number
1100,document,f16ca797e3162fee1eca312a1ae90f26027724a52d46bdf427fcd549b11fc2c5,existing_case:34244859,case_number
1100,document,0b8a9b1330fe966b1d9f1dfe9029c2b856d440964ce3b0ed4203d66d57b4ad6d,existing_case:34255436,case_number
1100,document,f5745fe43a9ccd0fa06fe896e36705926c6b0b8ba8338a8a6b5a048726261e27,existing_case:34283189,case_number
1100,document,0d3958e3b06478fb22661ecd9254178557b376e6ce2321e7a876d38787624024,existing_case:34318880,case_number
1100,document,5badae502599ef9e58e585414afd45edb1c3548e2023a296fe0eea4b743c2ae2,existing_case:34327580,case_number
1100,document,d9e3a0dee5b1bfadf204d58a567650f7dd218d092533ce469696fbc86656ee21,existing_case:34360579,case_number
1100,document,c95c3937558d139d6ec9aad106d60d9a1ebeb357f667615c9ff1ed328e34c5ef,existing_case:34367823,case_number
1100,document,0bc1b134d7a270e009a12f03708518eca72f85f8c2beb448eed259261e583d26,existing_case:34407562,case_number
1100,document,f91c504d0b363dec74e5bacadc0f738ced4f5fd1b28b5cbb3f0e6618be87d65d,existing_case:34412328,case_number
1100,document,9787ec0d5f8bbb6d11c13ba96a2bef3490a042f116382040774541728bdc7937,existing_case:34470023,case_number
1100,document,2a9201701726ca5b1c32fe17d274f07181257cf8da4cd61448c172c501cff273,existing_case:34507098,case_number
1100,document,96529ebeddf901a74dcc2b148e6470d861426d4f2dc7c32aafd328e6a05df709,existing_case:34523570,case_number
1100,document,d1e80b3dc1fe8832b145ee62131b4f241ad825f231ac2f713f124fffcc072bcc,existing_case:34535671,case_number
1101,document,7a21ecd10d4db860e61b1d4ac4d198c13ee3c5e572ae4206e56eadcea44f88d3,existing_case:3466,case_number
1101,document,45c954c02236a540a2cc77efa230f3250edbe8b3cb073f8af1e39be1e0cbf1cb,existing_case:349674,case_number
1101,document,1ea15eebd74b13722d2f606f0d1dfe13e9367bcd9af033705b9c09a624c2815f,existing_case:3327661,case_number
1101,document,86e5b5a85306fe01e136edee4ba5d8f8292a520db492d98692cd31f7cdb14f12,existing_case:3405001,case_number
1101,document,417b4a52adaaf726c88e2006e7e142ca4672dee8c384a835a1c73ab7e5a52f4d,existing_case:3425142,case_number
1101,document,958062c21733ba1aac835c464982eb5fbce45ee554edc1956389d2b39b87169f,existing_case:3438818,case_number
1101,document,5f2096074a4cfc3bb3223cd587d50fd696761b85b9cafc2041f6ee153a4cbe94,existing_case:3445259,case_number
1101,document,5239e14828cbc24edd9cec49ca45a1914131045067c30710109f6c2a37457f8b,existing_case:3480271,case_number
1101,document,f2254fd9fa12d535878c9497debcda9719597bfcd98e88734ad16389b3d21366,existing_case:3481710,case_number
1101,document,3c4a45f58c5b922b5e0bdbc0ed17971fa1332aabbba7d702717e9c670cc408ac,existing_case:32240283,case_number
1101,document,fe5c88fbf8497de9751aa7289f51b3b418b7103e6399fae70c84157846a11024,existing_case:33395222,case_number
1101,document,2ea9760422a92e4bd6f2d14dd25cc04a4b46ee093199311b580fb7aa5ecc3dd4,existing_case:33612392,case_number
1101,document,2739d00e6e2599ce2ea7fcb87fe1d4cd8601be3cbcfc99be4ff1f2f815905563,existing_case:34113792,case_number
1101,document,7eca34c6f2dda4f42bb40e4e010b29d6db9631c7c8a705884e3e74ae9d4aa1c4,existing_case:34173942,case_number
1101,document,c54ea611292bebbeb4aaf4805b16450203986ec0e508221078287e8e5cdfcbbe,existing_case:34177238,case_number
1101,document,87ed0f875df36cb264abd98aaafa0a0b22d30e4db9eb34203726e1f427f6e0fe,existing_case:34177798,case_number
1101,document,bb53f9faa0f5152138f7c324279da19960329ab2f51d459ad03feab10c64c33d,existing_case:34210269,case_number
1101,document,06cdad593a62f95745decf102164d80243d01f21d27b1c023a8f7e5f5de585c9,existing_case:34212234,case_number
1101,document,e807f2b2d9a399dff966735f88e248796fad77c153fb344df9421a7b4e9b8c21,existing_case:34213894,case_number
1101,document,f7ecc04e9361f9d597716fc8a5fd0815622648f52c5f54c5cd1d1a924a341caa,existing_case:34227885,case_number
1101,document,efe1acf7bb48319f4c3c2dbd7b9e9b97a3618d8774b5cde689ef0fff2fe4a9ab,existing_case:34234381,case_number
1101,document,5706e647550d2edaebac150a5f5620351c16b1d402aefba36fd9b73348b21765,existing_case:34246869,case_number
1101,document,e21ca52df2e69be8ed0b97289ff9a698b6890567c8aace29d20fec9201f45101,existing_case:34277828,case_number
1101,document,410ed15932e3a291fe8d8210c7eeddd078a5648323999aa4ba340225a6c4bf38,existing_case:34302423,case_number
1101,document,47df065a8a07727fcabc3c617127a965c61fe4b41207eab306167aa3999a5bb8,existing_case:34303614,case_number
1101,document,f9b89020619c10f7020d8acca1891ee367201657830444357526faa096177e66,existing_case:34308204,case_number
1101,document,8a43db258bd5a4c5fac8f43acb41525dba2c23b4d0d2c23583c0fa2c3fc1a707,existing_case:34311632,case_number
1101,document,59241da4b0aa6693aa90fe1fe0014f8f89f2afa7b0ad254c9e20372155cb8fed,existing_case:34321084,case_number
1101,document,525f9b6828fdc16884c5f5551e37f71b197a5ba310f17609f36e2af0835b2f5c,existing_case:34324259,case_number
1101,document,5e82f3831768f3ea75566bcfd8c6ed52e928fec08871f687dd742756f241a166,existing_case:34328434,case_number
1101,document,3891534fb9da29ed0515edc11052888a88e170991243b3529c7d4c3b210dee24,existing_case:34417875,case_number
1101,document,af51dd27778aaa7511de9a1bef7c3355eed44345c42f8fbd924223e8c7e3630e,existing_case:34429612,case_number
1101,document,015a0f0aab15f6d60abe74ebd1fec8dafe3bd11fb943b5f516cde644c2b1c437,existing_case:3413714,case_number
1101,document,d7a33cd3a1ab518a04d1f5591f9da7e825d4a654d1c7fa4cffa1e132ab60e48a,existing_case:33677560,case_number
1101,document,dcbeb723106a0ad74c5b3ee6c221bf3253128c76853bdda88d25901ad3cbedb6,existing_case:34198551,case_number
1101,document,431c7334073ff5e7dc6112d4ec56a00b7bbc36bf6ea7e43e3dec32b953493a54,existing_case:34414600,case_number
1101,document,bdc9b574f38aa43101e5edb76760e72ca33a795deb45607cf4cebae77c8d37f8,existing_case:3411199,case_number
1101,document,32a877bc264d85d4d8d6c521f6015e4623fa8325bf547c8abff6f5aabb02589f,existing_case:3411199,case_number
1102,document,fe3b3b93ed1b0ece143f7ee5ffb68798301d6020e7d493b88845723b0a0704fb,existing_case:3018918,case_number
1102,document,119ff1f6f92150caba36bdf47db1b5e85a8b799ef8ca4506ccbd1d675e4cff86,existing_case:346565,case_number
1102,document,d6804425558a872c0a645b1805b5d2e940a22dd68e1340334fb118bf706e50dd,existing_case:3414182,case_number
1102,document,8b6c8094b0969f87e4bac883387871920ef47bf0d1eed41829ae401b9d8066de,existing_case:3427354,case_number
1102,document,cd137fe028f1a6c9e61495502ab4abc88486d9ae112da0c5c6b41318e48a8f83,existing_case:3437318,case_number
1102,document,acb1b937cdfc57153ac3de7c50932ebf92d62b7d582be51a4b07fcd2e754408d,existing_case:3440377,case_number
1102,document,cc184b470d8f5aae9412f72d699d2ef35fefc8b7f17f113354a1d3d6f6697991,existing_case:3493295,case_number
1102,document,8d430db0cebc1f1d514665e398d4e18839fc636e20c2281f28dfc7af0d6e9c9d,existing_case:32464220,case_number
1102,document,fd25172a55a17dd2aa3ac74809264b7f58d2c9292843e504e48acc3cdceb01e8,existing_case:32560705,case_number
1102,document,1c8aebb2d20b149cfa943075d645d3030fc9457a6990d9f6c995096f3d388a48,existing_case:33172110,case_number
1102,document,6a7bd2ef5ab15ee603ddf27d415a907cc29d4b160a1382a98aeb4f370a2298b5,existing_case:33254614,case_number
1102,document,98c164eb6d3a12e770e7a4db805e8138e3e9a123962c8fcea4e853acb6e3850f,existing_case:33261681,case_number
1102,document,58cf13b9d22af6e0017393094b90720b24f4af6eb5d3ea61f37f06ca24e569b1,existing_case:33393127,case_number
1102,document,3f223f692821e5ef9af522c93cc75277edef796ffea502f8698f24eea18bbe6b,existing_case:33397208,case_number
1102,document,486d85e7e48906efa241ace3b8218f2b2641affa831b3ac3cfe7f1799d2d256d,existing_case:33409909,case_number
1102,document,f46da0096132f0b08fcd4e314e6d2a9dc42cc1162868b5e4fd03a9e663dc22b9,existing_case:33458139,case_number
1102,document,116e8e86705b3cf07ea7c2a15e27a86e754d26c99f7815b64f34edfcfcd7b9f5,existing_case:33562319,case_number
1102,document,51dc48fbbb5ca3d7cc3d30d9bf162b64194b82d7b7fcffd8b934f4db8e67ff8b,existing_case:33567741,case_number
1102,document,260bbba997d932ec47e028a98b20ab7dd78680364409856919fd771b2fc951fe,existing_case:33620052,case_number
1102,document,e80ed2a34504bfe3e9efcc4da3d11b4aeeff2bc9f8a5e130f56af31b3d91bd2a,existing_case:33642986,case_number
1102,document,a9018cc92463a1f8dddacd6d905ba0c5bc2e0feeaae0b9e9adeb3789d90058c0,existing_case:33659760,case_number
1102,document,562bbe5dc4f05d1142707ad49c1049e12b09081ed23141491fa8f7240bb6c047,existing_case:33671988,case_number
1102,document,c3a112653adaa56fd429ee1ee3a6a9568e8922c1f04219678b5d8dd7558ed4bf,existing_case:33689202,case_number
1102,document,2b61957842284b8c0b23bb92b5e9b4821e44bc3b6c76f056eaad7648cae7290c,existing_case:33689550,case_number
1102,document,765b3c173145dc41defcd6f9a43acc2b80e9ba97fec9117c7512879db257c6ae,existing_case:33690236,case_number
1102,document,b6b178540f6eef4d78f3c717775915ce5816731ce662a70826854c860932abc3,existing_case:33695048,case_number
1102,document,43e435465fdc0545ece2dffeaf13d1541621b53c9a4d19697a8001175cdd8679,existing_case:33696803,case_number
1102,document,a8bc848420323bb7c5723fec3b041f1e914ea99145178ba3feaa7c835308f1e5,existing_case:34102152,case_number
1102,document,d98f609802f60de5cf20dc1971966c74bd668750de4487144d40c2df070b5482,existing_case:34105002,case_number
1102,document,fa868681aad50829f1bf547a9599a8b66902f556cbac348fb373445c99c69c42,existing_case:34108815,case_number
1102,document,f293f8fc05aae50dc8996e5424e86dfe0c0d400af69547b3cbcbb7c58bb53001,existing_case:34109074,case_number
1102,document,be2c6773d2a995bd25bad48d24c6813354290e87260e6767103369fba2cb0a97,existing_case:34114046,case_number
1102,document,165c0e54ba2abac784d9f3d78776cf5779e1cbcd4f25d1bd670b56e7edfb6350,existing_case:34121195,case_number
1102,document,6664d640e5a31c119d3e0db32f41068182dfd6dc8ce3a3cff2b227ab968e3bb1,existing_case:34121728,case_number
1102,document,dc8414f781137ae4b7c36d89c60d598a2dfd330881684e7b346c7049f05e41d1,existing_case:34137366,case_number
1102,document,6922d5ada6eb9fb94e3e8cb7523ab61dea0c1a031c432c01fe1ce7114bfe9248,existing_case:34283109,case_number
1102,document,a96e371412c7183488f474b06aea81641d46d978200830c7c3b428dd0c5f1a83,existing_case:34538622,case_number
1102,document,5d7153f91befe8611ec83cb7fb05bb2cc2a82ae982467f537d45f3aaa883f0be,existing_case:34786739,case_number
1102,document,2101f667a8c63c952391d5b878110ae1bb77987852abaa398025ec43d58cfac0,existing_case:3485932,case_number
1102,document,a9f35d8bb17558c7c266476452d38c34883a795546bd64348dcf193400c4c8a1,existing_case:33539297,case_number
1102,document,24f3fde8cd7a3256378b0e3661709f8b29ea81c6dc3303693efcf78dd601bc6c,existing_case:34150676,case_number
1102,document,9028b600edd6258243f326efcd0a4cb2da9c79216a4b8156a80a84af36b0d8e7,existing_case:34253560,case_number
1102,document,262da9dbb3b7b3363f160f3ea0daf68baddd6aaf6577dd093bdc0898497c2379,existing_case:32427909,case_number
1102,document,60fe821db94afb91786226dc8998949daa0d60a4799685682172a57c6a8d8e13,existing_case:33602310,case_number
1102,document,48d537273afb4e48b4b996dd91095c487103e33b13b3c5190eccc85b61601610,existing_case:34440661,case_number
1102,document,5df96a057477fe7117168ec7b1f0d61945e4c6e7d51cd3103c7bbfbae75ba06f,existing_case:3480222,case_number
1102,document,f7999f6bcbeacaac773b0ca37ed789224f7306e2abe47a99213e85ca60bf6ad6,existing_case:33702646,case_number
1103,document,915394a445ab5d9f98dc6f59e529223cc0085d15eb908eddbd802504f1ee0771,existing_case:33135559,case_number
1103,document,30125f3d7d27bc6492ae80c5b56215200ff5002ce17c65e3375eb20b4bd05fe8,existing_case:34242667,case_number
1103,document,e5c941814a1f3159b60c3c2d90d31709cef559b4a5faab2f7ada17022a44ce35,existing_case:34337025,case_number
1103,document,b8425502ccded52486cd1bb07e9befe0e592b2b369155b7b889f37aa9e0654bd,existing_case:33183096,case_number
1103,document,6c5d4a659fefc4f398276b768349ad3dbbb038914ceb21452a56ab96786c4327,existing_case:33400147,case_number
1103,document,875c4e40afa19b1d5d71d435a67a8e61e9946c7d60ce39889d5aa2f1fc967862,existing_case:34169778,case_number
1103,document,adfea14e642c5f36510bef0de3d0bac1305cb1b7a5862251c5a85d0011f7c10f,existing_case:34204737,case_number
1103,document,87a585b65cb45aa0298964b9a8a6332e45afe7ad6f5430550ca6778b8c1aa5e2,existing_case:3360241,case_number
1103,document,e7cf27d7a78f642c8c5baa634513df1bf91967dea4364de5c4372280cd3d77d6,existing_case:3452991,case_number
1103,document,858718709be123448adf57b80bb37b5bd8ec240bb2258595ece0db82612b1678,existing_case:3466086,case_number
1103,document,ddf36f3f15fde9334969bcc73ac18931a398f540fae98f3806c178e6ea2c335f,existing_case:33708489,case_number
1103,document,41cdff2c28fef5ccd7bb1e07eee001c0e3fddbfde895bab812cd18b0810facdb,existing_case:3426314,case_number
1103,document,3635fc884b38f10a7ca53fac01077c7d53fe8fb52f08ce18a31a126c826eb60f,existing_case:3428575,case_number
1103,document,024d2b4094575a17a918dccc0859fe6610ef98c86e6717f49ecd43154bbf70ad,existing_case:3478036,case_number
1103,document,84ab349629ce9431be2bd7da7b11d36680f8d0670cd57a35c743dd141fba36d9,existing_case:3481021,case_number
1103,document,2bd7dba8b4f912197ccd5b19d1162478822abf2eb58c0664d378303b8f91e85e,existing_case:33414189,case_number
1103,document,142d9bfb3718f26bfcbbef42fce9e5a6166d7d7cc2b54c67d999febef38f1ffb,existing_case:33349247,case_number
1103,document,ee4fb64b032736c68f0677babdb692348b26abec09669239559c4abd2407eacf,existing_case:34219003,case_number
1103,document,8aff39b64f873ee1d892fbf8c9bb993b0ea5abd6b969b955cc9dc9b907dfe8bc,existing_case:32164059,case_number
1103,document,6c79e26a8cc1fe3897a5a184a97ef3517b0c996a3659abebf4b0bf2a7a6c8aa8,existing_case:34278231,case_number
1103,document,0dc5845aaeb09a3242aed8e3a1f55df6b2d7b78bc7bf11f5f63c3f9b8d24f4aa,existing_case:34283626,case_number
1103,document,a72bda708182227ec95d4bbbe279b1261e56c2410a74c78c724a7e47aff72b5f,existing_case:3450649,case_number
1103,document,6f54fc1f624885c27319d9302b7b61d53a43e2cdfd4d44e7cd0c12cbb43b305d,existing_case:3450035,case_number
1103,document,c13a58ff7f158997aeeccc1824286148acd1f87fce02075f9565e1e5098dda33,existing_case:3455189,case_number
1103,document,4ae382897b75b8d6351efc5aac751714c7fbc606d868afd4a3246c0371e54c2c,existing_case:3466393,case_number
1103,document,452db9527a92dfc2aae4e91a2dde6dee33260f6c8e2f9f40c6f6667822f39552,existing_case:34143855,case_number
1103,document,225295c0cefcada60f82d566a1dd2c0d682bbf30acfcb65610c7f34441b090df,existing_case:3472907,case_number
1103,document,332183a2f5ff91ceee83fcb1525793dadd1716aae109cdee8205a98a3124a34f,existing_case:3480923,case_number
1103,document,210bfb1cd3aac87d6127ff7e8bb5bf3f9d9fbc2b0fb52946c4625b2b192acd8f,existing_case:33210632,case_number
1103,document,8dceea83b8bf3f6d6ec911e170c34c23813a9bddc807bf78e51be96fcc2c3142,existing_case:33687189,case_number
1103,document,2116a6aa6b503808470c25472bf577b1cce12aaa76c65f42ad0dc1e793431dc1,existing_case:33451003,case_number
1103,document,8a480fbca93b32dd93317161be39a1bbd901f1582841b1ba35330f4ed10112ae,existing_case:40304,case_number
1103,document,fc2541c05e5a1e02511a267845af353ff51478655a5f1dbba81f03d239c56268,existing_case:3477410,case_number
1103,document,0fdfdb34bd1d8182cf5c0daf819d8a8c29bb5c0769351cf329dac3ff5190960b,existing_case:33369022,case_number
1103,document,7178622819e34db943c998cd5d3fb4b3245b991a929430b2cdf2d4b4f3d86dda,existing_case:33510551,case_number
1103,document,b0fbc5128dd68fe9c09e2b6ff8567ec83b423ebb7e4b29b27782ed37acef37db,existing_case:34155214,case_number
1104,document,7f2764c115aeb56ee0f5840f0cfea336fb91591c1dc9221749b01039c40fca97,existing_case:34243045,case_number
1104,document,13ac1f746664526bcf192337f95f512812ab283441a689fa02feba6f7b3042ad,existing_case:33443348,case_number
1104,document,0c7fb56f12ac3e9a8612310a230585bb44887e9e39e627139c821ed7f9a9ebb8,existing_case:34237631,case_number
1104,document,1c6b6052ce7ec66a29ec097c2040945499623650b34a3b9faffe03400afe63fb,existing_case:33563958,case_number
1104,document,6b1f7020630cb86f150eb4b9eabf9b3878f54412b9239021da630db39d03b652,existing_case:33349638,case_number
1104,document,1f29a515a7d1dc0547af2e496f0d633d972ef7e4a4eebdcbd8585d82f222fc3a,existing_case:342326,case_number
1104,document,d4b7808aa34a2fed57ef7beb83289cb1f698d22df0746e46a0229cfe86fd84d5,existing_case:356163,case_number
1104,document,b636e493b0a1811d973f0cca29f4905171c656e7434b54670ef2bb1649c67e2e,existing_case:3333634,case_number
1104,document,3f2ab80e7e3811783bbc7be257a5b0203882ddbb0c36d0d5d0f24280907f6a10,existing_case:3352942,case_number
1104,document,4b9f8e3e3dca309f2396408da5a579d497fb0190dc1a5efdc6e53b50922299f1,existing_case:3366441,case_number
1104,document,fe15f75aced549e0c5f66f29cb52554879dd47b3fd79ab6e33e654c770382a4d,existing_case:3376429,case_number
1104,document,54783bf3547d2f558349838266c762f662980c7c89eb6cbf6f13bc1462c8fd94,existing_case:3440115,case_number
1104,document,fb190d75881e933cf6e1c453a474dd06fd82075b35907b6b63148ccdabd70fef,existing_case:33516801,case_number
1104,document,61c5f042cd17c114ea6d90b06cc0161ba7e431ad729b4a31842036863bf59419,existing_case:3452140,case_number
1104,document,78d1451d9f8e2dba0715f4e1e4bcb2012aa03136f062c190f1f124acfb9d44f1,existing_case:3464883,case_number
1104,document,0a0bd68772c7e55e277b84fed78cf7fa245583b800ec589f90e648782cd739f7,existing_case:3475727,case_number
1104,document,de5858c858acc2d6f7f8e1b732823b5d50c19e2a151ab9eefb1e4e71ff7870e8,existing_case:3483667,case_number
